Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_range,Distance,Att_rate
23,No,Travel_Rarely,Research & Development,4,3,Medical,1,1,Male,Research Scientist,Married,2819,2,No,16,5,4,3,2,0,2,18-28,Very nearby,0
25,No,Travel_Rarely,Sales,8,3,Life Sciences,1,4,Male,Sales Executive,Married,4851,0,No,22,4,3,3,2,1,2,18-28,Very nearby,0
38,No,Travel_Rarely,Sales,7,4,Marketing,1,4,Female,Sales Executive,Single,4028,0,No,20,8,3,7,7,0,5,39-48,Very nearby,0
29,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,2,Male,Research Scientist,Divorced,2720,1,No,18,10,3,10,7,2,8,29-38,Very nearby,0
48,No,Travel_Rarely,Sales,2,1,Marketing,1,2,Male,Sales Executive,Married,8120,3,No,12,12,3,2,2,2,2,49-58,Very nearby,0
27,No,Travel_Frequently,Sales,3,1,Medical,1,4,Female,Sales Executive,Divorced,4647,1,Yes,20,6,3,6,5,0,4,18-28,Very nearby,0
37,No,Travel_Rarely,Research & Development,10,2,Life Sciences,1,4,Male,Research Scientist,Single,4680,3,No,17,4,3,1,0,0,0,29-38,nearby,0
50,No,Travel_Rarely,Research & Development,28,1,Medical,1,4,Male,Laboratory Technician,Married,3221,1,Yes,11,20,3,20,8,3,8,49-58,very far,0
34,No,Travel_Rarely,Research & Development,9,3,Medical,1,4,Female,Healthcare Representative,Single,8621,1,No,14,9,4,8,7,7,7,29-38,nearby,0
24,Yes,Travel_Rarely,Sales,3,2,Life Sciences,1,1,Female,Sales Executive,Single,4577,9,No,14,4,3,2,2,2,0,18-28,Very nearby,1
39,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,4,Female,Healthcare Representative,Single,4553,1,No,11,20,3,20,7,11,10,39-48,Very nearby,0
32,No,Travel_Rarely,Sales,10,3,Marketing,1,4,Male,Sales Executive,Single,5396,1,No,12,10,2,10,7,0,8,29-38,nearby,0
50,Yes,Travel_Frequently,Sales,8,2,Technical Degree,1,2,Male,Sales Executive,Married,6796,3,Yes,14,18,3,4,3,1,3,49-58,Very nearby,1
38,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2,Female,Healthcare Representative,Single,7625,0,No,13,10,2,9,7,1,8,39-48,Very nearby,0
27,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3,Female,Manufacturing Director,Married,7412,1,No,11,9,3,9,7,0,7,18-28,Very nearby,0
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3,Female,Research Director,Single,11159,3,No,15,10,3,7,7,7,7,29-38,Very nearby,0
47,No,Travel_Rarely,Sales,14,4,Marketing,1,4,Male,Sales Executive,Single,4960,2,No,12,20,3,7,7,1,7,39-48,nearby,0
40,No,Travel_Frequently,Sales,5,4,Life Sciences,1,4,Male,Sales Executive,Married,10475,5,Yes,21,20,3,18,13,1,12,39-48,Very nearby,0
53,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3,Male,Research Director,Married,14814,3,No,19,32,3,5,1,1,3,49-58,Very nearby,0
41,No,Travel_Rarely,Human Resources,10,4,Human Resources,1,2,Male,Manager,Divorced,19141,3,No,15,23,2,21,6,12,6,39-48,nearby,0
60,No,Travel_Rarely,Sales,16,4,Marketing,1,1,Male,Sales Executive,Single,5405,8,No,14,10,3,2,2,2,2,59-68,nearby,0
27,No,Travel_Frequently,Research & Development,10,2,Life Sciences,1,4,Male,Manufacturing Director,Divorced,8793,1,No,21,9,2,9,7,1,7,18-28,nearby,0
41,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,4,Male,Manager,Married,19189,1,No,12,22,3,22,7,2,10,39-48,Very nearby,0
50,No,Travel_Rarely,Sales,8,4,Marketing,1,4,Male,Sales Representative,Married,3875,7,No,15,4,3,2,2,2,2,49-58,Very nearby,0
28,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1,Female,Research Scientist,Single,2216,7,Yes,13,10,3,7,7,3,7,29-38,Very nearby,1
36,No,Non-Travel,Research & Development,8,3,Life Sciences,1,1,Female,Research Director,Married,11713,9,No,14,10,3,8,7,0,5,29-38,Very nearby,0
38,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3,Female,Manufacturing Director,Single,7861,4,Yes,14,10,4,1,0,0,0,39-48,Very nearby,0
44,No,Non-Travel,Research & Development,24,3,Medical,1,1,Male,Laboratory Technician,Single,3708,2,No,14,9,3,5,2,1,4,39-48,far,0
47,No,Travel_Frequently,Sales,3,3,Medical,1,4,Female,Sales Executive,Divorced,13770,9,Yes,12,28,2,22,2,11,13,39-48,Very nearby,0
30,No,Travel_Rarely,Sales,27,5,Marketing,1,3,Male,Sales Executive,Divorced,5304,7,No,23,10,2,8,7,7,7,29-38,very far,0
29,No,Travel_Rarely,Sales,10,3,Life Sciences,1,3,Male,Sales Representative,Single,2642,1,No,11,1,3,1,0,0,0,29-38,nearby,0
42,Yes,Travel_Frequently,Research & Development,19,3,Medical,1,3,Male,Research Scientist,Divorced,2759,6,Yes,12,7,3,2,2,2,2,39-48,far,1
43,No,Travel_Frequently,Sales,15,3,Life Sciences,1,4,Male,Sales Executive,Married,6804,3,No,18,7,3,2,2,2,2,39-48,nearby,0
34,No,Travel_Rarely,Research & Development,8,2,Medical,1,2,Female,Healthcare Representative,Single,6142,3,No,11,10,3,5,1,4,3,29-38,Very nearby,0
23,No,Travel_Rarely,Research & Development,9,1,Medical,1,2,Male,Laboratory Technician,Married,2500,1,No,14,5,4,4,3,0,2,18-28,nearby,0
39,No,Travel_Rarely,Human Resources,3,3,Human Resources,1,3,Female,Human Resources,Married,6389,9,No,15,12,1,8,3,3,6,39-48,Very nearby,0
56,No,Travel_Rarely,Research & Development,9,3,Medical,1,3,Male,Healthcare Representative,Married,11103,7,No,11,30,2,10,7,1,1,49-58,nearby,0
40,No,Travel_Rarely,Research & Development,2,1,Medical,1,4,Female,Research Scientist,Single,2342,0,Yes,20,5,2,4,2,2,3,39-48,Very nearby,0
27,No,Travel_Rarely,Research & Development,7,3,Medical,1,4,Female,Healthcare Representative,Single,6811,8,No,19,9,1,7,6,0,7,18-28,Very nearby,0
29,No,Travel_Rarely,Sales,10,3,Marketing,1,4,Male,Sales Representative,Divorced,2297,1,No,14,2,3,2,2,2,2,29-38,nearby,0
53,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,4,Male,Laboratory Technician,Single,2450,2,No,17,19,3,2,2,2,2,49-58,Very nearby,0
35,No,Non-Travel,Research & Development,2,4,Life Sciences,1,4,Female,Healthcare Representative,Divorced,5093,2,No,11,16,4,1,0,0,0,29-38,Very nearby,0
32,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,1,Male,Laboratory Technician,Married,5309,1,No,15,10,3,10,8,4,7,29-38,far,0
38,No,Travel_Rarely,Research & Development,2,5,Medical,1,4,Male,Research Scientist,Married,3057,6,Yes,13,6,1,1,0,0,1,39-48,Very nearby,0
34,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,2,Female,Manufacturing Director,Divorced,5121,3,No,14,7,3,0,0,0,0,29-38,Very nearby,0
52,No,Travel_Rarely,Sales,3,4,Marketing,1,3,Male,Manager,Married,16856,1,No,11,34,4,34,6,1,16,49-58,Very nearby,0
33,Yes,Travel_Rarely,Research & Development,1,4,Other,1,4,Male,Research Scientist,Single,2686,1,Yes,13,10,2,10,9,7,8,29-38,Very nearby,1
25,No,Travel_Rarely,Sales,26,1,Medical,1,3,Female,Sales Executive,Single,6180,1,No,23,6,2,6,5,1,4,18-28,far,0
45,No,Travel_Rarely,Sales,2,2,Technical Degree,1,2,Male,Sales Representative,Single,6632,0,No,13,9,3,8,7,3,1,39-48,Very nearby,0
23,No,Travel_Rarely,Research & Development,10,1,Medical,1,1,Male,Research Scientist,Single,3505,1,No,18,2,3,2,2,0,2,18-28,nearby,0
47,Yes,Travel_Frequently,Sales,27,2,Life Sciences,1,2,Female,Sales Executive,Single,6397,4,Yes,12,8,3,5,4,1,3,39-48,very far,1
34,No,Travel_Rarely,Sales,2,3,Other,1,4,Male,Sales Executive,Single,6274,1,No,22,6,3,6,5,1,4,29-38,Very nearby,0
55,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,4,Male,Manager,Married,19859,5,Yes,13,24,3,5,2,1,4,49-58,Very nearby,1
36,No,Non-Travel,Sales,8,4,Life Sciences,1,1,Male,Sales Executive,Single,7587,1,No,15,10,3,10,7,0,9,29-38,Very nearby,0
52,No,Non-Travel,Research & Development,19,4,Medical,1,4,Male,Research Scientist,Married,4258,0,No,18,5,3,4,3,1,2,49-58,far,0
26,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,1,Female,Laboratory Technician,Divorced,4364,3,No,14,5,3,2,2,2,0,18-28,Very nearby,0
29,No,Travel_Rarely,Research & Development,27,3,Medical,1,2,Female,Healthcare Representative,Married,4335,4,No,12,11,2,8,7,1,1,29-38,very far,0
26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,1,4,Male,Sales Executive,Single,5326,6,No,17,6,2,4,3,1,2,18-28,Very nearby,1
34,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2,Female,Research Scientist,Single,3280,2,No,16,10,3,4,2,1,3,29-38,Very nearby,0
54,No,Travel_Rarely,Research & Development,19,4,Medical,1,4,Female,Manufacturing Director,Divorced,5485,9,Yes,11,9,3,5,3,1,4,49-58,far,0
27,No,Travel_Frequently,Sales,8,1,Marketing,1,3,Male,Sales Executive,Married,4342,0,No,19,5,3,4,2,1,1,18-28,Very nearby,0
37,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,4,Female,Research Scientist,Divorced,2782,0,Yes,13,6,2,5,3,4,3,29-38,nearby,0
38,No,Travel_Frequently,Research & Development,2,4,Life Sciences,1,1,Female,Manufacturing Director,Single,5980,6,Yes,12,17,3,15,7,4,12,39-48,Very nearby,0
34,No,Travel_Rarely,Research & Development,2,4,Medical,1,3,Female,Research Scientist,Single,4381,1,No,11,6,3,6,5,1,3,29-38,Very nearby,0
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,1,Female,Sales Representative,Married,2572,1,No,16,3,2,3,2,0,2,29-38,Very nearby,0
30,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4,Male,Laboratory Technician,Married,3833,3,No,21,7,3,2,2,0,2,29-38,Very nearby,0
40,No,Travel_Frequently,Research & Development,2,2,Medical,1,3,Female,Healthcare Representative,Married,4244,1,No,24,8,3,8,7,3,7,39-48,Very nearby,0
34,No,Travel_Rarely,Sales,8,2,Life Sciences,1,3,Female,Sales Executive,Married,6500,5,No,17,6,3,3,2,1,2,29-38,Very nearby,0
42,No,Travel_Frequently,Research & Development,8,3,Life Sciences,1,2,Male,Manager,Divorced,18430,1,No,13,24,2,24,7,14,9,39-48,Very nearby,0
23,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,1,3,Male,Laboratory Technician,Married,1601,1,Yes,21,1,3,0,0,0,0,18-28,Very nearby,1
24,No,Non-Travel,Research & Development,9,3,Life Sciences,1,3,Male,Laboratory Technician,Divorced,2694,1,No,11,1,3,1,0,0,0,18-28,nearby,0
52,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,4,Female,Laboratory Technician,Married,3149,8,No,20,9,3,5,2,1,4,49-58,nearby,0
50,No,Travel_Rarely,Research & Development,2,3,Medical,1,3,Male,Research Director,Married,17639,5,No,16,30,3,4,3,0,3,49-58,Very nearby,0
29,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2,Female,Laboratory Technician,Married,2319,1,Yes,11,1,3,1,0,0,0,29-38,Very nearby,1
33,No,Travel_Rarely,Research & Development,7,3,Medical,1,3,Male,Research Director,Married,11691,0,No,11,14,4,13,9,3,7,29-38,Very nearby,0
33,Yes,Travel_Rarely,Sales,16,3,Marketing,1,1,Female,Sales Executive,Single,5324,5,No,15,6,3,3,2,0,2,29-38,nearby,1
47,No,Travel_Rarely,Research & Development,2,2,Other,1,3,Female,Manager,Married,16752,1,Yes,11,26,2,26,14,3,0,39-48,Very nearby,0
36,No,Travel_Rarely,Research & Development,1,3,Other,1,3,Female,Manufacturing Director,Married,5228,0,No,15,10,3,9,7,0,5,29-38,Very nearby,0
29,No,Travel_Rarely,Research & Development,23,2,Life Sciences,1,3,Male,Research Scientist,Married,2700,1,No,24,10,3,10,7,0,7,29-38,far,0
58,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,4,Male,Research Director,Single,19246,7,Yes,12,40,3,31,15,13,8,59-68,Very nearby,1
35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4,Female,Research Scientist,Single,2506,3,No,13,7,3,2,2,2,2,29-38,Very nearby,0
42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,4,Female,Manufacturing Director,Married,6062,9,Yes,13,8,3,4,3,0,2,39-48,Very nearby,0
28,Yes,Travel_Rarely,Research & Development,2,4,Medical,1,3,Male,Research Scientist,Single,4382,6,No,17,5,2,2,2,2,1,29-38,Very nearby,1
36,No,Travel_Rarely,Human Resources,13,3,Human Resources,1,3,Male,Human Resources,Married,2143,4,No,13,8,3,5,2,0,4,29-38,nearby,0
32,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3,Female,Manufacturing Director,Married,6162,1,No,12,14,3,14,13,6,8,29-38,Very nearby,0
40,No,Travel_Frequently,Research & Development,16,4,Medical,1,1,Male,Laboratory Technician,Single,5094,6,No,14,10,3,1,0,0,0,39-48,nearby,0
30,No,Travel_Rarely,Research & Development,2,3,Medical,1,3,Female,Manufacturing Director,Single,6877,5,Yes,24,12,2,0,0,0,0,29-38,Very nearby,0
45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2,Female,Research Scientist,Single,2274,1,No,14,1,3,1,0,0,0,39-48,Very nearby,0
42,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,2,Male,Manufacturing Director,Married,4434,1,No,13,10,2,9,8,7,8,39-48,very far,0
38,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1,1,Male,Healthcare Representative,Divorced,6288,2,No,15,13,2,4,3,1,2,39-48,nearby,0
34,No,Travel_Frequently,Research & Development,16,4,Life Sciences,1,3,Female,Research Scientist,Single,2553,1,No,16,6,3,5,2,1,3,29-38,nearby,0
49,Yes,Travel_Rarely,Sales,11,3,Marketing,1,3,Female,Sales Executive,Married,7654,1,No,18,9,4,9,8,7,7,49-58,nearby,1
55,Yes,Travel_Rarely,Sales,2,1,Medical,1,3,Male,Sales Executive,Single,5160,4,No,16,12,2,9,7,7,3,49-58,Very nearby,1
43,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,2,Male,Research Director,Married,17159,6,No,24,22,3,4,1,1,0,39-48,nearby,0
27,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,3,Male,Research Director,Divorced,12808,1,Yes,16,9,3,9,8,0,8,18-28,Very nearby,0
35,No,Travel_Rarely,Research & Development,7,3,Other,1,3,Male,Manufacturing Director,Single,10221,3,No,21,17,4,8,5,1,6,29-38,Very nearby,0
28,No,Travel_Rarely,Sales,2,4,Marketing,1,2,Female,Sales Executive,Married,4779,1,Yes,20,8,3,8,7,7,5,29-38,Very nearby,0
34,No,Travel_Rarely,Human Resources,3,2,Human Resources,1,3,Male,Human Resources,Married,3737,0,No,19,4,1,3,2,0,2,29-38,Very nearby,0
26,Yes,Travel_Frequently,Research & Development,5,2,Medical,1,3,Female,Research Scientist,Married,2366,1,Yes,14,8,3,8,7,1,7,18-28,Very nearby,1
27,No,Non-Travel,Research & Development,3,3,Medical,1,4,Male,Research Scientist,Married,1706,1,No,11,0,2,0,0,0,0,18-28,Very nearby,0
51,No,Travel_Rarely,Sales,26,4,Marketing,1,1,Female,Manager,Married,16307,2,No,14,29,2,20,6,4,17,49-58,far,0
44,No,Travel_Rarely,Research & Development,4,3,Medical,1,4,Male,Healthcare Representative,Single,5933,9,No,12,10,2,5,2,2,3,39-48,Very nearby,0
25,No,Travel_Rarely,Research & Development,2,1,Medical,1,1,Male,Research Scientist,Single,3424,7,No,13,6,2,4,3,0,1,18-28,Very nearby,0
33,No,Travel_Rarely,Sales,1,3,Medical,1,1,Male,Sales Executive,Divorced,4037,1,No,22,9,3,9,8,0,8,29-38,Very nearby,0
35,No,Travel_Rarely,Research & Development,27,1,Medical,1,3,Female,Research Scientist,Single,2559,1,No,11,6,2,6,5,1,1,29-38,very far,0
36,No,Travel_Rarely,Sales,1,2,Life Sciences,1,2,Male,Sales Executive,Married,6201,1,Yes,14,18,2,18,14,4,11,29-38,Very nearby,0
32,No,Travel_Rarely,Sales,13,4,Life Sciences,1,2,Male,Sales Executive,Divorced,4403,2,No,11,8,2,5,2,0,3,29-38,nearby,0
30,No,Travel_Frequently,Research & Development,5,4,Life Sciences,1,2,Male,Research Scientist,Divorced,3761,9,No,12,10,2,5,4,0,3,29-38,Very nearby,0
53,No,Travel_Rarely,Sales,7,2,Marketing,1,1,Female,Sales Executive,Married,10934,7,Yes,18,35,3,5,2,0,4,49-58,Very nearby,0
45,No,Travel_Rarely,Sales,9,3,Marketing,1,4,Male,Sales Executive,Divorced,10761,4,Yes,12,18,3,5,4,0,2,39-48,nearby,0
32,No,Travel_Rarely,Research & Development,8,2,Medical,1,3,Female,Research Scientist,Married,5175,5,No,12,9,2,5,3,1,3,29-38,Very nearby,0
52,No,Travel_Frequently,Research & Development,25,4,Medical,1,3,Female,Manufacturing Director,Married,13826,3,No,22,31,3,9,8,0,0,49-58,far,0
37,No,Travel_Rarely,Sales,16,4,Marketing,1,4,Male,Sales Executive,Divorced,6334,4,No,19,9,3,1,0,0,0,29-38,nearby,0
28,No,Travel_Rarely,Human Resources,8,2,Medical,1,2,Male,Human Resources,Divorced,4936,1,No,13,6,3,5,1,0,4,29-38,Very nearby,0
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,4,Male,Manufacturing Director,Married,4775,6,No,22,4,1,2,2,2,2,18-28,Very nearby,0
44,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1,Male,Laboratory Technician,Married,2818,2,Yes,24,10,2,3,2,0,2,39-48,Very nearby,0
42,No,Travel_Frequently,Research & Development,2,1,Medical,1,2,Male,Research Scientist,Single,2515,5,Yes,14,8,3,2,1,2,2,39-48,Very nearby,0
36,No,Travel_Rarely,Human Resources,8,3,Life Sciences,1,1,Male,Human Resources,Married,2342,0,No,21,6,3,5,4,0,3,29-38,Very nearby,0
25,No,Travel_Rarely,Sales,3,1,Other,1,3,Male,Sales Executive,Married,4194,1,Yes,18,5,3,5,3,0,3,18-28,Very nearby,0
35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,4,Female,Manufacturing Director,Married,10685,1,Yes,20,17,3,17,14,5,15,29-38,nearby,0
35,Yes,Travel_Frequently,Research & Development,25,4,Life Sciences,1,4,Female,Research Scientist,Divorced,2022,1,Yes,19,10,2,10,2,7,8,29-38,far,1
32,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4,Male,Laboratory Technician,Divorced,2314,0,No,12,4,3,3,0,0,2,29-38,Very nearby,0
25,No,Travel_Rarely,Sales,4,1,Marketing,1,3,Male,Sales Executive,Married,4256,1,No,12,5,4,5,2,0,3,18-28,Very nearby,0
49,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,3,Female,Research Scientist,Married,3580,2,No,16,7,3,4,2,0,2,49-58,Very nearby,0
24,No,Non-Travel,Research & Development,4,1,Life Sciences,1,1,Male,Laboratory Technician,Married,3162,0,No,17,6,2,5,2,3,4,18-28,Very nearby,0
32,No,Travel_Frequently,Sales,5,2,Life Sciences,1,2,Male,Sales Executive,Married,6524,1,No,14,10,3,10,8,5,3,29-38,Very nearby,0
38,No,Travel_Rarely,Sales,9,3,Marketing,1,2,Male,Sales Representative,Married,2899,0,No,19,3,3,2,2,1,2,39-48,nearby,0
42,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3,Female,Laboratory Technician,Married,5231,2,Yes,13,17,2,5,3,1,3,39-48,Very nearby,0
31,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,4,Male,Research Scientist,Married,2356,3,Yes,19,8,3,6,4,0,2,29-38,nearby,0
29,Yes,Travel_Rarely,Sales,1,3,Medical,1,2,Female,Sales Representative,Divorced,2800,6,Yes,19,5,3,3,2,0,2,29-38,Very nearby,1
53,No,Travel_Rarely,Sales,8,3,Marketing,1,1,Male,Sales Executive,Married,11836,5,No,14,28,3,2,0,2,2,49-58,Very nearby,0
35,No,Travel_Rarely,Research & Development,25,3,Technical Degree,1,4,Male,Manufacturing Director,Married,10903,3,No,16,16,3,13,10,4,8,29-38,far,0
37,No,Travel_Frequently,Sales,21,2,Medical,1,3,Female,Sales Representative,Married,2973,5,No,15,10,3,5,4,0,0,29-38,far,0
53,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,4,Female,Research Director,Single,14275,6,No,18,33,3,12,9,3,8,49-58,far,0
43,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,4,Female,Healthcare Representative,Married,5562,4,No,13,12,2,5,2,2,2,39-48,Very nearby,0
47,No,Travel_Rarely,Sales,2,2,Marketing,1,3,Female,Sales Executive,Married,4537,0,Yes,22,8,3,7,6,7,7,39-48,Very nearby,0
37,No,Non-Travel,Sales,19,2,Medical,1,1,Male,Sales Executive,Single,7642,1,Yes,13,10,3,10,0,0,9,29-38,far,0
50,No,Non-Travel,Research & Development,2,4,Life Sciences,1,1,Male,Manager,Divorced,17924,1,No,11,31,3,31,6,14,7,49-58,Very nearby,0
39,No,Travel_Rarely,Human Resources,2,3,Life Sciences,1,4,Female,Human Resources,Married,5204,8,No,11,13,3,5,4,0,4,39-48,Very nearby,0
33,No,Travel_Rarely,Human Resources,3,2,Human Resources,1,4,Male,Human Resources,Divorced,2277,3,Yes,11,7,4,4,3,0,3,29-38,Very nearby,0
32,Yes,Travel_Rarely,Research & Development,25,4,Life Sciences,1,1,Male,Laboratory Technician,Single,2795,1,Yes,24,1,1,1,0,0,1,29-38,far,1
29,No,Travel_Rarely,Research & Development,7,1,Medical,1,1,Female,Laboratory Technician,Divorced,2532,6,No,14,8,3,4,3,0,3,29-38,Very nearby,0
44,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,2,Male,Research Scientist,Married,2559,1,Yes,13,8,3,8,7,7,1,39-48,nearby,0
28,No,Travel_Rarely,Sales,5,4,Medical,1,1,Male,Sales Executive,Single,4908,1,No,14,4,3,4,2,0,2,29-38,Very nearby,0
58,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,4,Male,Laboratory Technician,Divorced,2380,9,Yes,14,3,2,1,0,0,0,59-68,Very nearby,1
43,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1,Female,Manufacturing Director,Divorced,4765,4,No,21,4,4,1,0,0,0,39-48,Very nearby,0
20,Yes,Travel_Rarely,Sales,2,3,Medical,1,3,Female,Sales Representative,Single,2044,1,No,13,2,2,2,2,0,2,18-28,Very nearby,1
21,Yes,Travel_Rarely,Research & Development,18,1,Other,1,4,Female,Research Scientist,Single,2693,1,No,19,1,2,1,0,0,0,18-28,far,1
36,No,Travel_Rarely,Research & Development,14,1,Life Sciences,1,3,Male,Healthcare Representative,Married,6586,0,Yes,17,17,2,16,8,4,11,29-38,nearby,0
47,No,Travel_Rarely,Sales,2,4,Life Sciences,1,4,Female,Sales Representative,Single,3294,1,Yes,18,3,2,3,2,1,2,39-48,Very nearby,0
22,Yes,Travel_Rarely,Research & Development,3,1,Life Sciences,1,2,Female,Manufacturing Director,Married,4171,0,Yes,19,4,4,3,2,0,2,18-28,Very nearby,1
41,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2,Female,Laboratory Technician,Divorced,2778,4,Yes,13,10,2,7,7,1,0,39-48,Very nearby,1
28,No,Travel_Rarely,Research & Development,9,3,Medical,1,3,Female,Research Scientist,Divorced,2377,5,No,18,6,3,2,2,2,2,29-38,nearby,0
39,Yes,Travel_Rarely,Research & Development,6,3,Medical,1,4,Male,Laboratory Technician,Married,2404,7,Yes,21,8,1,2,2,2,2,39-48,Very nearby,1
27,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2,Female,Research Scientist,Single,2318,1,No,19,1,3,1,1,0,0,18-28,Very nearby,0
34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,2,Male,Laboratory Technician,Divorced,2008,1,No,14,1,3,1,0,1,0,29-38,nearby,0
42,No,Travel_Rarely,Sales,14,2,Medical,1,3,Female,Sales Executive,Single,6244,7,No,17,10,3,5,4,0,3,39-48,nearby,0
